index,Date,Day,Student_ID,Student_Name,Course,Course_Code,Instructor,Department,Attendance
4682,2023-09-15,Friday,ST18,Student_18,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4683,2023-09-15,Friday,ST8,Student_8,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4684,2023-09-15,Friday,ST14,Student_14,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4685,2023-09-15,Friday,ST2,Student_2,Chemistry,CHEM501,Dr. Davis,Chemistry,P
4686,2023-09-15,Friday,ST16,Student_16,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4687,2023-09-18,Monday,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,P
4688,2023-09-18,Monday,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,S
4689,2023-09-18,Monday,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,P
4690,2023-09-18,Monday,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,D
4691,2023-09-18,Monday,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4692,2023-09-18,Monday,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,S
4693,2023-09-18,Monday,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,O
4694,2023-09-18,Monday,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,D
4695,2023-09-18,Monday,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,S
4696,2023-09-18,Monday,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,S
4697,2023-09-18,Monday,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,D
4698,2023-09-18,Monday,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,P
4699,2023-09-18,Monday,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,S
4700,2023-09-18,Monday,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4701,2023-09-18,Monday,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,P
4702,2023-09-18,Monday,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,O
4703,2023-09-18,Monday,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,P
4704,2023-09-18,Monday,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,S
4705,2023-09-18,Monday,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,O
4706,2023-09-18,Monday,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4707,2023-09-18,Monday,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,S
4708,2023-09-18,Monday,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,S
4709,2023-09-18,Monday,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,D
4710,2023-09-18,Monday,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,S
4711,2023-09-18,Monday,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,S
4712,2023-09-18,Monday,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,O
4713,2023-09-18,Monday,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4714,2023-09-18,Monday,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,D
4715,2023-09-18,Monday,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,S
4716,2023-09-18,Monday,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,S
4717,2023-09-19,Tuesday,ST15,Student_15,Physics,PHYS201,Prof. Johnson,Physics,D
4718,2023-09-19,Tuesday,ST30,Student_30,Physics,PHYS201,Prof. Johnson,Physics,S
4719,2023-09-19,Tuesday,ST20,Student_20,Physics,PHYS201,Prof. Johnson,Physics,OD
4720,2023-09-19,Tuesday,ST11,Student_11,Physics,PHYS201,Prof. Johnson,Physics,P
4721,2023-09-19,Tuesday,ST16,Student_16,Physics,PHYS201,Prof. Johnson,Physics,D
4722,2023-09-19,Tuesday,ST5,Student_5,Physics,PHYS201,Prof. Johnson,Physics,A
4723,2023-09-19,Tuesday,ST24,Student_24,Physics,PHYS201,Prof. Johnson,Physics,P
4724,2023-09-19,Tuesday,ST10,Student_10,Physics,PHYS201,Prof. Johnson,Physics,A
4725,2023-09-19,Tuesday,ST14,Student_14,Physics,PHYS201,Prof. Johnson,Physics,O
4726,2023-09-19,Tuesday,ST28,Student_28,Physics,PHYS201,Prof. Johnson,Physics,D
4727,2023-09-19,Tuesday,ST7,Student_7,Physics,PHYS201,Prof. Johnson,Physics,S
4728,2023-09-19,Tuesday,ST8,Student_8,Physics,PHYS201,Prof. Johnson,Physics,A
4729,2023-09-19,Tuesday,ST25,Student_25,Physics,PHYS201,Prof. Johnson,Physics,S
4730,2023-09-19,Tuesday,ST9,Student_9,Physics,PHYS201,Prof. Johnson,Physics,S
4731,2023-09-19,Tuesday,ST12,Student_12,Physics,PHYS201,Prof. Johnson,Physics,D
4732,2023-09-19,Tuesday,ST27,Student_27,Physics,PHYS201,Prof. Johnson,Physics,S
4733,2023-09-19,Tuesday,ST1,Student_1,Physics,PHYS201,Prof. Johnson,Physics,S
4734,2023-09-19,Tuesday,ST18,Student_18,Physics,PHYS201,Prof. Johnson,Physics,P
4735,2023-09-19,Tuesday,ST13,Student_13,Physics,PHYS201,Prof. Johnson,Physics,S
4736,2023-09-19,Tuesday,ST22,Student_22,Physics,PHYS201,Prof. Johnson,Physics,A
4737,2023-09-19,Tuesday,ST4,Student_4,Physics,PHYS201,Prof. Johnson,Physics,P
4738,2023-09-19,Tuesday,ST29,Student_29,Physics,PHYS201,Prof. Johnson,Physics,A
4739,2023-09-19,Tuesday,ST19,Student_19,Physics,PHYS201,Prof. Johnson,Physics,S
4740,2023-09-20,Wednesday,ST23,Student_23,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4741,2023-09-20,Wednesday,ST2,Student_2,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4742,2023-09-20,Wednesday,ST8,Student_8,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4743,2023-09-20,Wednesday,ST14,Student_14,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4744,2023-09-20,Wednesday,ST5,Student_5,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4745,2023-09-20,Wednesday,ST19,Student_19,Chemistry,CHEM501,Dr. Davis,Chemistry,P
4746,2023-09-20,Wednesday,ST17,Student_17,Chemistry,CHEM501,Dr. Davis,Chemistry,A
4747,2023-09-20,Wednesday,ST28,Student_28,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4748,2023-09-20,Wednesday,ST3,Student_3,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4749,2023-09-20,Wednesday,ST1,Student_1,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4750,2023-09-20,Wednesday,ST27,Student_27,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4751,2023-09-20,Wednesday,ST10,Student_10,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4752,2023-09-20,Wednesday,ST6,Student_6,Chemistry,CHEM501,Dr. Davis,Chemistry,P
4753,2023-09-20,Wednesday,ST30,Student_30,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4754,2023-09-20,Wednesday,ST18,Student_18,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4755,2023-09-20,Wednesday,ST16,Student_16,Chemistry,CHEM501,Dr. Davis,Chemistry,A
4756,2023-09-20,Wednesday,ST24,Student_24,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4757,2023-09-20,Wednesday,ST22,Student_22,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4758,2023-09-20,Wednesday,ST9,Student_9,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4759,2023-09-20,Wednesday,ST20,Student_20,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4760,2023-09-20,Wednesday,ST21,Student_21,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4761,2023-09-20,Wednesday,ST26,Student_26,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4762,2023-09-20,Wednesday,ST11,Student_11,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4763,2023-09-20,Wednesday,ST13,Student_13,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4764,2023-09-20,Wednesday,ST7,Student_7,Chemistry,CHEM501,Dr. Davis,Chemistry,A
4765,2023-09-20,Wednesday,ST15,Student_15,Chemistry,CHEM501,Dr. Davis,Chemistry,P
4766,2023-09-20,Wednesday,ST25,Student_25,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4767,2023-09-20,Wednesday,ST4,Student_4,Chemistry,CHEM501,Dr. Davis,Chemistry,P
4768,2023-09-20,Wednesday,ST12,Student_12,Chemistry,CHEM501,Dr. Davis,Chemistry,A
4769,2023-09-20,Wednesday,ST29,Student_29,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4770,2023-09-21,Thursday,ST29,Student_29,Biology,BIOL401,Prof. Brown,Biology,OD
4771,2023-09-21,Thursday,ST19,Student_19,Biology,BIOL401,Prof. Brown,Biology,P
4772,2023-09-21,Thursday,ST5,Student_5,Biology,BIOL401,Prof. Brown,Biology,S
4773,2023-09-21,Thursday,ST28,Student_28,Biology,BIOL401,Prof. Brown,Biology,A
4774,2023-09-21,Thursday,ST21,Student_21,Biology,BIOL401,Prof. Brown,Biology,O
4775,2023-09-21,Thursday,ST1,Student_1,Biology,BIOL401,Prof. Brown,Biology,A
4776,2023-09-21,Thursday,ST11,Student_11,Biology,BIOL401,Prof. Brown,Biology,P
4777,2023-09-21,Thursday,ST17,Student_17,Biology,BIOL401,Prof. Brown,Biology,OD
4778,2023-09-21,Thursday,ST20,Student_20,Biology,BIOL401,Prof. Brown,Biology,O
4779,2023-09-21,Thursday,ST13,Student_13,Biology,BIOL401,Prof. Brown,Biology,P
4780,2023-09-21,Thursday,ST23,Student_23,Biology,BIOL401,Prof. Brown,Biology,S
4781,2023-09-21,Thursday,ST14,Student_14,Biology,BIOL401,Prof. Brown,Biology,S
4782,2023-09-21,Thursday,ST30,Student_30,Biology,BIOL401,Prof. Brown,Biology,S
4783,2023-09-21,Thursday,ST15,Student_15,Biology,BIOL401,Prof. Brown,Biology,S
4784,2023-09-21,Thursday,ST6,Student_6,Biology,BIOL401,Prof. Brown,Biology,P
4785,2023-09-21,Thursday,ST16,Student_16,Biology,BIOL401,Prof. Brown,Biology,A
4786,2023-09-21,Thursday,ST7,Student_7,Biology,BIOL401,Prof. Brown,Biology,O
4787,2023-09-21,Thursday,ST9,Student_9,Biology,BIOL401,Prof. Brown,Biology,D
4788,2023-09-21,Thursday,ST24,Student_24,Biology,BIOL401,Prof. Brown,Biology,O
4789,2023-09-21,Thursday,ST22,Student_22,Biology,BIOL401,Prof. Brown,Biology,OD
4790,2023-09-21,Thursday,ST3,Student_3,Biology,BIOL401,Prof. Brown,Biology,A
4791,2023-09-21,Thursday,ST4,Student_4,Biology,BIOL401,Prof. Brown,Biology,OD
4792,2023-09-21,Thursday,ST27,Student_27,Biology,BIOL401,Prof. Brown,Biology,S
4793,2023-09-21,Thursday,ST12,Student_12,Biology,BIOL401,Prof. Brown,Biology,O
4794,2023-09-21,Thursday,ST2,Student_2,Biology,BIOL401,Prof. Brown,Biology,P
4795,2023-09-21,Thursday,ST18,Student_18,Biology,BIOL401,Prof. Brown,Biology,S
4796,2023-09-21,Thursday,ST25,Student_25,Biology,BIOL401,Prof. Brown,Biology,O
4797,2023-09-21,Thursday,ST26,Student_26,Biology,BIOL401,Prof. Brown,Biology,A
4798,2023-09-21,Thursday,ST10,Student_10,Biology,BIOL401,Prof. Brown,Biology,O
4799,2023-09-22,Friday,ST28,Student_28,Chemistry,CHEM501,Dr. Davis,Chemistry,A
4800,2023-09-22,Friday,ST13,Student_13,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4801,2023-09-22,Friday,ST10,Student_10,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4802,2023-09-22,Friday,ST26,Student_26,Chemistry,CHEM501,Dr. Davis,Chemistry,A
4803,2023-09-22,Friday,ST4,Student_4,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4804,2023-09-22,Friday,ST16,Student_16,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4805,2023-09-22,Friday,ST19,Student_19,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4806,2023-09-22,Friday,ST9,Student_9,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4807,2023-09-22,Friday,ST22,Student_22,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4808,2023-09-22,Friday,ST18,Student_18,Chemistry,CHEM501,Dr. Davis,Chemistry,A
4809,2023-09-22,Friday,ST17,Student_17,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4810,2023-09-22,Friday,ST7,Student_7,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4811,2023-09-22,Friday,ST8,Student_8,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4812,2023-09-22,Friday,ST27,Student_27,Chemistry,CHEM501,Dr. Davis,Chemistry,P
4813,2023-09-22,Friday,ST21,Student_21,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4814,2023-09-22,Friday,ST11,Student_11,Chemistry,CHEM501,Dr. Davis,Chemistry,A
4815,2023-09-22,Friday,ST12,Student_12,Chemistry,CHEM501,Dr. Davis,Chemistry,A
4816,2023-09-22,Friday,ST15,Student_15,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4817,2023-09-22,Friday,ST30,Student_30,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4818,2023-09-22,Friday,ST2,Student_2,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4819,2023-09-22,Friday,ST29,Student_29,Chemistry,CHEM501,Dr. Davis,Chemistry,P
4820,2023-09-22,Friday,ST14,Student_14,Chemistry,CHEM501,Dr. Davis,Chemistry,A
4821,2023-09-22,Friday,ST25,Student_25,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4822,2023-09-22,Friday,ST6,Student_6,Chemistry,CHEM501,Dr. Davis,Chemistry,P
4823,2023-09-22,Friday,ST20,Student_20,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4824,2023-09-25,Monday,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,S
4825,2023-09-25,Monday,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,P
4826,2023-09-25,Monday,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,A
4827,2023-09-25,Monday,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,P
4828,2023-09-25,Monday,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,S
4829,2023-09-25,Monday,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4830,2023-09-25,Monday,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,A
4831,2023-09-25,Monday,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,A
4832,2023-09-25,Monday,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4833,2023-09-25,Monday,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4834,2023-09-25,Monday,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,O
4835,2023-09-25,Monday,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,S
4836,2023-09-25,Monday,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,D
4837,2023-09-25,Monday,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,D
4838,2023-09-25,Monday,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,A
4839,2023-09-25,Monday,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4840,2023-09-25,Monday,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4841,2023-09-25,Monday,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,O
4842,2023-09-25,Monday,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,D
4843,2023-09-25,Monday,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,S
4844,2023-09-25,Monday,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,S
4845,2023-09-25,Monday,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,D
4846,2023-09-25,Monday,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4847,2023-09-25,Monday,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,P
4848,2023-09-25,Monday,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,A
4849,2023-09-26,Tuesday,ST19,Student_19,Physics,PHYS201,Prof. Johnson,Physics,D
4850,2023-09-26,Tuesday,ST15,Student_15,Physics,PHYS201,Prof. Johnson,Physics,S
4851,2023-09-26,Tuesday,ST4,Student_4,Physics,PHYS201,Prof. Johnson,Physics,O
4852,2023-09-26,Tuesday,ST12,Student_12,Physics,PHYS201,Prof. Johnson,Physics,D
4853,2023-09-26,Tuesday,ST23,Student_23,Physics,PHYS201,Prof. Johnson,Physics,O
4854,2023-09-26,Tuesday,ST17,Student_17,Physics,PHYS201,Prof. Johnson,Physics,D
4855,2023-09-26,Tuesday,ST9,Student_9,Physics,PHYS201,Prof. Johnson,Physics,P
4856,2023-09-26,Tuesday,ST16,Student_16,Physics,PHYS201,Prof. Johnson,Physics,D
4857,2023-09-26,Tuesday,ST22,Student_22,Physics,PHYS201,Prof. Johnson,Physics,S
4858,2023-09-26,Tuesday,ST8,Student_8,Physics,PHYS201,Prof. Johnson,Physics,A
4859,2023-09-26,Tuesday,ST29,Student_29,Physics,PHYS201,Prof. Johnson,Physics,P
4860,2023-09-26,Tuesday,ST30,Student_30,Physics,PHYS201,Prof. Johnson,Physics,A
4861,2023-09-26,Tuesday,ST27,Student_27,Physics,PHYS201,Prof. Johnson,Physics,D
4862,2023-09-26,Tuesday,ST26,Student_26,Physics,PHYS201,Prof. Johnson,Physics,O
4863,2023-09-26,Tuesday,ST3,Student_3,Physics,PHYS201,Prof. Johnson,Physics,OD
4864,2023-09-26,Tuesday,ST11,Student_11,Physics,PHYS201,Prof. Johnson,Physics,P
4865,2023-09-26,Tuesday,ST5,Student_5,Physics,PHYS201,Prof. Johnson,Physics,S
4866,2023-09-26,Tuesday,ST13,Student_13,Physics,PHYS201,Prof. Johnson,Physics,A
4867,2023-09-26,Tuesday,ST18,Student_18,Physics,PHYS201,Prof. Johnson,Physics,D
4868,2023-09-26,Tuesday,ST6,Student_6,Physics,PHYS201,Prof. Johnson,Physics,O
4869,2023-09-27,Wednesday,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,S
4870,2023-09-27,Wednesday,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,P
4871,2023-09-27,Wednesday,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,P
4872,2023-09-27,Wednesday,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,A
4873,2023-09-27,Wednesday,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4874,2023-09-27,Wednesday,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,S
4875,2023-09-27,Wednesday,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,O
4876,2023-09-27,Wednesday,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,P
4877,2023-09-27,Wednesday,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,O
4878,2023-09-27,Wednesday,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,P
4879,2023-09-27,Wednesday,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,S
4880,2023-09-27,Wednesday,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,P
4881,2023-09-27,Wednesday,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,A
4882,2023-09-27,Wednesday,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,O
4883,2023-09-27,Wednesday,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,A
4884,2023-09-27,Wednesday,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,P
4885,2023-09-27,Wednesday,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,D
4886,2023-09-27,Wednesday,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,A
4887,2023-09-27,Wednesday,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,O
4888,2023-09-27,Wednesday,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,O
4889,2023-09-27,Wednesday,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4890,2023-09-27,Wednesday,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,P
4891,2023-09-27,Wednesday,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,P
4892,2023-09-27,Wednesday,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,P
4893,2023-09-27,Wednesday,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,P
4894,2023-09-27,Wednesday,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,S
4895,2023-09-27,Wednesday,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,P
4896,2023-09-27,Wednesday,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,S
4897,2023-09-27,Wednesday,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,S
4898,2023-09-27,Wednesday,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,D
4899,2023-09-28,Thursday,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,A
4900,2023-09-28,Thursday,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,D
4901,2023-09-28,Thursday,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,D
4902,2023-09-28,Thursday,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,D
4903,2023-09-28,Thursday,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,S
4904,2023-09-28,Thursday,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,A
4905,2023-09-28,Thursday,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4906,2023-09-28,Thursday,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4907,2023-09-28,Thursday,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4908,2023-09-28,Thursday,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,D
4909,2023-09-28,Thursday,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,O
4910,2023-09-28,Thursday,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,S
4911,2023-09-28,Thursday,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,O
4912,2023-09-28,Thursday,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,P
4913,2023-09-28,Thursday,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,A
4914,2023-09-28,Thursday,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,D
4915,2023-09-28,Thursday,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,A
4916,2023-09-28,Thursday,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,A
4917,2023-09-28,Thursday,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,S
4918,2023-09-28,Thursday,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,P
4919,2023-09-28,Thursday,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4920,2023-09-29,Friday,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4921,2023-09-29,Friday,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4922,2023-09-29,Friday,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,A
4923,2023-09-29,Friday,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,P
4924,2023-09-29,Friday,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,S
4925,2023-09-29,Friday,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4926,2023-09-29,Friday,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4927,2023-09-29,Friday,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,A
4928,2023-09-29,Friday,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,D
4929,2023-09-29,Friday,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,P
4930,2023-09-29,Friday,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4931,2023-09-29,Friday,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,OD
4932,2023-09-29,Friday,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,D
4933,2023-09-29,Friday,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,S
4934,2023-09-29,Friday,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,A
4935,2023-09-29,Friday,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,O
4936,2023-09-29,Friday,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,P
4937,2023-09-29,Friday,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,D
4938,2023-09-29,Friday,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,D
4939,2023-09-29,Friday,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,A
4940,2023-10-02,Monday,ST8,Student_8,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4941,2023-10-02,Monday,ST6,Student_6,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4942,2023-10-02,Monday,ST28,Student_28,Chemistry,CHEM501,Dr. Davis,Chemistry,P
4943,2023-10-02,Monday,ST29,Student_29,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4944,2023-10-02,Monday,ST30,Student_30,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4945,2023-10-02,Monday,ST9,Student_9,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4946,2023-10-02,Monday,ST5,Student_5,Chemistry,CHEM501,Dr. Davis,Chemistry,S
4947,2023-10-02,Monday,ST21,Student_21,Chemistry,CHEM501,Dr. Davis,Chemistry,P
4948,2023-10-02,Monday,ST12,Student_12,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4949,2023-10-02,Monday,ST1,Student_1,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4950,2023-10-02,Monday,ST22,Student_22,Chemistry,CHEM501,Dr. Davis,Chemistry,D
4951,2023-10-02,Monday,ST27,Student_27,Chemistry,CHEM501,Dr. Davis,Chemistry,P
4952,2023-10-02,Monday,ST23,Student_23,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
4953,2023-10-02,Monday,ST15,Student_15,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4954,2023-10-02,Monday,ST4,Student_4,Chemistry,CHEM501,Dr. Davis,Chemistry,O
4955,2023-10-02,Monday,ST13,Student_13,Chemistry,CHEM501,Dr. Davis,Chemistry,A
4956,2023-10-02,Monday,ST7,Student_7,Chemistry,CHEM501,Dr. Davis,Chemistry,D
